Nsyl,Ntom,HEB,p_value,q_value
Nitab08g025870.1,Nitab21g017140.1,-4.236708562537763,2.75437450625e-11,8.85462544398e-10
Nitab08g016960.1,Nitab22g019980.1,-5.8420262469660535,2.81054068907e-11,9.01265404507e-10
Nitab21g008540.1,Nitab17g035740.1,-4.272359075548924,2.84706702658e-11,9.08447515999e-10
Nitab02g020100.1,Nitab02g020110.1,-4.71542675087658,2.94370083864e-11,9.34643187262e-10
Nitab07g022340.1,Nitab19g035690.1,-4.277218659494206,3.30344640531e-11,1.04371049941e-09
Nitab07g019590.1,Nitab19g032770.1,-5.064482501378814,4.54077886403e-11,1.42762531571e-09
Nitab03g021900.1,Nitab17g023410.1,-4.49097666264184,4.63379334903e-11,1.45331582135e-09
Nitab11g014610.1,Nitab13g012240.1,-6.013685902167486,4.68505234608e-11,1.46581722915e-09
Nitab01g013830.1,Nitab23g015840.1,-4.335658566873474,4.95443686077e-11,1.54633746584e-09
Nitab01g017190.1,Nitab15g021380.1,-4.16610584080273,5.26875210127e-11,1.63649476498e-09
Nitab08g018090.1,Nitab22g018990.1,-5.052921501807007,5.30447907821e-11,1.64362160161e-09
Nitab18g009610.1,Nitab18g007800.1,-4.8756592354128445,5.36393152117e-11,1.65804796709e-09
Nitab11g023680.1,Nitab13g025200.1,-4.15139970748498,5.68904923171e-11,1.74595427376e-09
Nitab10g019490.1,Nitab02g020690.1,-5.982534597641907,6.12578876513e-11,1.87551232692e-09
Nitab11g021090.1,Nitab13g011300.1,-4.351328027124017,6.2970850756e-11,1.91882030775e-09
Nitab11g022270.1,Nitab02g024590.1,-4.546892843010167,6.38239461281e-11,1.94021778549e-09
Nitab03g034190.1,Nitab17g026810.1,-4.28335612204835,6.95759005964e-11,2.10512119005e-09
Nitab22g033170.1,Nitab19g008650.1,-4.3338758999709235,7.08834102525e-11,2.13964735314e-09
Nitab05g019350.1,Nitab19g011490.1,-4.228313100898271,7.40104644237e-11,2.22880693682e-09
Nitab21g009520.1,Nitab14g018250.1,-4.938413681190638,7.49103001851e-11,2.25063446281e-09
Nitab16g017870.1,Nitab12g014090.1,-4.3407867625215895,7.94670995674e-11,2.37643589148e-09
Nitab03g023440.1,Nitab17g032780.1,-4.724668082720329,8.9033669326e-11,2.63191713532e-09
Nitab20g011450.1,Nitab24g015710.1,-4.484179313817738,8.99614827077e-11,2.65324473885e-09
Nitab11g024110.1,Nitab13g020400.1,-4.203352570004978,9.19740950067e-11,2.70639562401e-09
Nitab10g020300.1,Nitab01g027980.1,-4.53859356392883,1.07890807399e-10,3.16750660353e-09
Nitab07g026940.1,Nitab14g012290.1,-4.069885121088894,1.32509669903e-10,3.88141650407e-09
Nitab01g014780.1,Nitab23g016540.1,-4.233006939910777,1.4477208321e-10,4.22137010885e-09
Nitab19g022600.1,Nitab19g021340.1,-4.671605115016298,1.49656065318e-10,4.35390801793e-09
Nitab11g020550.1,Nitab24g011590.1,-3.9941841483927356,1.54051771339e-10,4.47167432879e-09
Nitab22g029280.1,Nitab24g013080.1,-4.313340399211002,1.56696211562e-10,4.53819050557e-09
Nitab03g006030.1,Nitab14g008820.1,-4.060024551100774,1.57661883549e-10,4.55589699e-09
Nitab05g007140.1,Nitab15g011840.1,-4.620596516025865,1.6737466968e-10,4.82571945607e-09
Nitab08g009690.1,Nitab17g009990.1,-4.149918529760115,1.81576420566e-10,5.22347022832e-09
Nitab18g015500.1,Nitab04g005590.1,-5.532637161114855,2.12360684593e-10,6.05486927534e-09
Nitab07g011080.1,Nitab13g006000.1,-4.202256841317528,2.26585861185e-10,6.43193728251e-09
Nitab03g007860.1,Nitab17g028250.1,-4.046522417218045,2.48988496487e-10,7.00600235521e-09
Nitab11g024970.1,Nitab04g025550.1,-4.061652481460845,2.50919618416e-10,7.04492439567e-09
Nitab03g009330.1,Nitab17g014460.1,-4.21480106380897,2.6184909796e-10,7.33576808424e-09
Nitab07g030710.1,Nitab14g008790.1,-4.563175192892015,2.65055422055e-10,7.40945146132e-09
Nitab03g018860.1,Nitab17g037080.1,-4.058527043237564,2.78443268442e-10,7.75000430497e-09
Nitab21g008230.1,Nitab14g009640.1,-4.275380960416775,2.90783619405e-10,8.05859172831e-09
Nitab18g020240.1,Nitab09g012570.1,-4.750365000523229,2.90790946877e-10,8.04146405569e-09
Nitab06g021020.1,Nitab21g011820.1,-4.776368692567692,2.96996982563e-10,8.19545965402e-09
Nitab08g010780.1,Nitab17g009210.1,-3.9493376127141357,3.11801806596e-10,8.5489540107e-09
Nitab13g027130.1,Nitab02g012160.1,-4.142932914416401,3.12227133037e-10,8.54240149728e-09
Nitab07g022490.1,Nitab21g012420.1,-4.03584202971627,3.20558912748e-10,8.73319292165e-09
Nitab03g010660.1,Nitab03g030220.1,-5.2993532997948005,3.30937277582e-10,8.97789546925e-09
Nitab08g011050.1,Nitab19g015140.1,-4.153265036905229,4.37830438571e-10,1.17537820659e-08
Nitab18g018500.1,Nitab09g011110.1,-3.8745623142567625,4.47033854378e-10,1.19758506947e-08
Nitab16g020460.1,Nitab12g019220.1,-4.386196564260635,4.52099024884e-10,1.20612891307e-08
Nitab07g025400.1,Nitab14g013480.1,-3.9615882960991358,4.7327952668e-10,1.26002100074e-08
Nitab01g009770.1,Nitab23g010680.1,-4.720082219507541,4.74133288186e-10,1.25968594066e-08
Nitab17g019510.1,Nitab17g037410.1,-3.995834149220648,5.04950081748e-10,1.32784316998e-08
Nitab06g024220.1,Nitab12g021090.1,-4.058183713977545,5.23486587412e-10,1.37098045367e-08
Nitab06g029530.1,Nitab22g014250.1,-4.008330599301325,5.60299584507e-10,1.461438612e-08
Nitab03g012390.1,Nitab17g020420.1,-3.8516137650288966,5.78425085607e-10,1.50566157405e-08
Nitab05g024040.1,Nitab22g011820.1,-3.851675738082611,5.94570170875e-10,1.54456117723e-08
Nitab18g022900.1,Nitab23g010240.1,-4.08473022176343,6.27533025543e-10,1.62690467247e-08
Nitab20g024970.1,Nitab09g021640.1,-3.8633341099768734,6.62817356556e-10,1.71492321689e-08
Nitab01g022920.1,Nitab19g025210.1,-3.935489599170882,7.40843164593e-10,1.90911868808e-08
Nitab06g027080.1,Nitab04g005970.1,-3.8351757606372865,7.44643569028e-10,1.91507433083e-08
Nitab11g005190.1,Nitab11g007230.1,-4.7509021629276615,7.48008543994e-10,1.91988859625e-08
Nitab13g016970.1,Nitab22g013660.1,-3.9046139252738925,8.54867288069e-10,2.18109890025e-08
Nitab08g017250.1,Nitab04g027510.1,-4.606803360446274,8.68579985713e-10,2.21169703689e-08
Nitab05g016510.1,Nitab24g006050.1,-4.0627855124995955,9.16488329672e-10,2.32907577693e-08
Nitab06g006400.1,Nitab11g008580.1,-4.004696554468567,9.50849288195e-10,2.41163136033e-08
Nitab22g024170.1,Nitab19g016590.1,-4.075161081723107,9.68091717901e-10,2.45052980325e-08
Nitab11g024480.1,Nitab04g024120.1,-4.134812303839162,9.84849868324e-10,2.48805195615e-08
Nitab11g015310.1,Nitab13g018590.1,-3.884212932371293,9.96891014182e-10,2.51353363752e-08
Nitab03g007310.1,Nitab17g017520.1,-4.183360414779213,1.0099688863e-09,2.52669064376e-08
Nitab08g019210.1,Nitab15g016310.1,-3.987329304329584,1.05302744302e-09,2.62929706598e-08
Nitab18g021210.1,Nitab09g009740.1,-5.660682336032401,1.05584674337e-09,2.63122737849e-08
Nitab20g015430.1,Nitab15g009780.1,-4.161455996046732,1.08509290442e-09,2.6988800112e-08
Nitab18g016260.1,Nitab18g016910.1,-3.938383993250307,1.0897144298e-09,2.70514244263e-08
