Nsyl,Ntom,HEB,p_value,q_value
Nitab01g009030.1,Nitab23g018890.1,7.450631142574081,0.0,0.0
Nitab01g009650.1,Nitab23g010740.1,3.5279733952086416,0.0,0.0
Nitab01g009830.1,Nitab22g010200.1,5.57597721574742,0.0,0.0
Nitab01g010970.1,Nitab12g012660.1,7.562127138428024,0.0,0.0
Nitab01g012440.1,Nitab23g014410.1,5.250469069366343,0.0,0.0
Nitab01g013660.1,Nitab22g010130.1,6.180444918002118,0.0,0.0
Nitab01g014120.1,Nitab23g016090.1,3.3443449390132134,0.0,0.0
Nitab01g015110.1,Nitab23g017150.1,3.917943954857117,0.0,0.0
Nitab01g017190.1,Nitab15g021380.1,3.9104449224154703,0.0,0.0
Nitab01g020090.1,Nitab23g019120.1,4.6916606512955505,0.0,0.0
Nitab01g020630.1,Nitab23g020550.1,5.4921999606883825,0.0,0.0
Nitab01g020650.1,Nitab02g024080.1,7.676571515574174,0.0,0.0
Nitab01g021350.1,Nitab05g025500.1,12.958368215712701,0.0,0.0
Nitab01g021550.1,Nitab23g020220.1,3.7488453475023245,0.0,0.0
Nitab01g023020.1,Nitab23g023610.1,10.535903938509291,0.0,0.0
Nitab01g024400.1,Nitab09g014910.1,9.263133665007025,0.0,0.0
Nitab01g025460.1,Nitab09g011160.1,3.282742288622523,0.0,0.0
Nitab01g026070.1,Nitab02g017050.1,3.523207976357183,0.0,0.0
Nitab01g026550.1,Nitab01g026950.1,3.749338359908987,0.0,0.0
Nitab01g027250.1,Nitab02g018290.1,4.305080585660759,0.0,0.0
Nitab01g028520.1,Nitab01g029130.1,7.747349059468464,0.0,0.0
Nitab19g031480.1,Nitab15g016910.1,4.811716436020969,0.0,0.0
Nitab16g005490.1,Nitab23g028890.1,5.479512225476166,0.0,0.0
Nitab16g006370.1,Nitab23g026810.1,5.557921214399725,0.0,0.0
Nitab16g007840.1,Nitab23g028280.1,6.83632578273006,0.0,0.0
Nitab16g007910.1,Nitab23g028230.1,5.956176803493184,0.0,0.0
Nitab16g007940.1,Nitab17g011340.1,3.9745961148367686,0.0,0.0
Nitab16g011140.1,Nitab12g008280.1,7.282518060184409,0.0,0.0
Nitab16g011490.1,Nitab12g008820.1,8.546267745142176,0.0,0.0
Nitab16g012030.1,Nitab12g009450.1,5.2294822003531545,0.0,0.0
Nitab16g012690.1,Nitab12g010360.1,3.740620784791977,0.0,0.0
Nitab16g013560.1,Nitab12g010680.1,3.2155909970033267,0.0,0.0
Nitab16g014750.1,Nitab13g007330.1,5.347167396429367,0.0,0.0
Nitab16g015880.1,Nitab22g021420.1,4.129343365036464,0.0,0.0
Nitab16g016430.1,Nitab12g015750.1,8.121587240108271,0.0,0.0
Nitab16g020940.1,Nitab15g012860.1,5.083485474724005,0.0,0.0
Nitab16g020720.1,Nitab12g019670.1,3.8875215377913945,0.0,0.0
Nitab16g021090.1,Nitab12g020070.1,6.110694857600278,0.0,0.0
Nitab16g021300.1,Nitab15g013010.1,4.024690259518163,0.0,0.0
Nitab16g022140.1,Nitab12g017670.1,7.35122803036915,0.0,0.0
Nitab16g022770.1,Nitab12g018550.1,3.5868911427693333,0.0,0.0
Nitab16g023060.1,Nitab12g020310.1,8.06650584897297,0.0,0.0
Nitab16g023900.1,Nitab04g015280.1,5.3599711395240766,0.0,0.0
Nitab16g023980.1,Nitab17g009900.1,3.328489362419771,0.0,0.0
Nitab16g026120.1,Nitab09g010720.1,5.553055705853975,0.0,0.0
Nitab07g006420.1,Nitab17g037030.1,3.6773390790058516,0.0,0.0
Nitab07g006620.1,Nitab24g013770.1,3.3233700504897854,0.0,0.0
Nitab07g006880.1,Nitab19g018960.1,9.144354097879331,0.0,0.0
Nitab07g007450.1,Nitab24g014090.1,6.4449244764676035,0.0,0.0
Nitab07g007900.1,Nitab02g019580.1,5.481210340638815,0.0,0.0
Nitab07g008550.1,Nitab19g018010.1,4.994437500333702,0.0,0.0
Nitab07g010190.1,Nitab24g016860.1,4.112022070037645,0.0,0.0
Nitab07g010250.1,Nitab17g014400.1,4.31196143619941,0.0,0.0
Nitab07g010510.1,Nitab19g021940.1,3.77025565481258,0.0,0.0
Nitab07g010890.1,Nitab19g012990.1,4.934426757437371,0.0,0.0
Nitab07g013700.1,Nitab07g013140.1,4.189147032079016,0.0,0.0
Nitab07g015070.1,Nitab22g017150.1,7.567900194978757,0.0,0.0
Nitab07g016790.1,Nitab19g030790.1,3.5483742496950903,0.0,0.0
Nitab07g017100.1,Nitab19g029520.1,3.967956567127641,0.0,0.0
Nitab07g019340.1,Nitab19g032550.1,9.672587660732631,0.0,0.0
Nitab07g020050.1,Nitab05g017650.1,7.350464723105898,0.0,0.0
Nitab07g020860.1,Nitab22g010350.1,6.6129093921945525,0.0,0.0
Nitab07g022480.1,Nitab19g035830.1,5.178291195496825,0.0,0.0
Nitab07g024120.1,Nitab19g037480.1,6.091890410255151,0.0,0.0
Nitab07g024800.1,Nitab12g021950.1,3.7403756873023846,0.0,0.0
Nitab07g024890.1,Nitab15g006540.1,4.81702109720769,0.0,0.0
Nitab07g024940.1,Nitab01g027630.1,10.226853903608633,0.0,0.0
Nitab07g024900.1,Nitab14g009950.1,3.3261705591537734,0.0,0.0
Nitab07g026050.1,Nitab02g026280.1,9.463218420821864,0.0,0.0
Nitab07g025890.1,Nitab22g015560.1,3.2038443762299567,0.0,0.0
Nitab07g027270.1,Nitab14g011900.1,3.7658284443779384,0.0,0.0
Nitab07g027280.1,Nitab22g011770.1,3.3869515762226596,0.0,0.0
Nitab07g028890.1,Nitab14g010430.1,3.8415836835096133,0.0,0.0
Nitab07g029210.1,Nitab19g011110.1,3.3425912290395416,0.0,0.0
Nitab07g030770.1,Nitab19g036010.1,3.652213031600531,0.0,0.0
Nitab07g031260.1,Nitab14g021410.1,3.473981597717957,0.0,0.0
Nitab07g032060.1,Nitab14g008080.1,4.938964068707388,0.0,0.0
Nitab07g032400.1,Nitab13g006590.1,3.8947310007740197,0.0,0.0
Nitab04g020390.1,Nitab04g019780.1,5.271474734791738,0.0,0.0
Nitab04g026140.1,Nitab04g026150.1,5.190206495964994,0.0,0.0
Nitab18g008020.1,Nitab09g017010.1,5.282805682758702,0.0,0.0
Nitab18g008320.1,Nitab14g010150.1,4.3386865028838635,0.0,0.0
Nitab18g008340.1,Nitab22g005640.1,3.9636703636693955,0.0,0.0
Nitab18g008560.1,Nitab08g015620.1,4.290183646486031,0.0,0.0
Nitab18g009730.1,Nitab22g018850.1,3.500018572150219,0.0,0.0
Nitab18g012150.1,Nitab22g017810.1,3.740562031743766,0.0,0.0
Nitab18g012050.1,Nitab09g017190.1,3.964998926387944,0.0,0.0
Nitab18g013650.1,Nitab09g015970.1,3.5570005091767247,0.0,0.0
Nitab18g016280.1,Nitab18g016930.1,4.122838297926834,0.0,0.0
Nitab18g018110.1,Nitab21g013060.1,9.150378174749049,0.0,0.0
Nitab18g019110.1,Nitab18g024200.1,3.8629725234064853,0.0,0.0
Nitab18g020000.1,Nitab04g007390.1,7.390318426203348,0.0,0.0
Nitab18g020870.1,Nitab15g018530.1,4.259604046646798,0.0,0.0
Nitab18g021370.1,Nitab09g011510.1,4.919265575052821,0.0,0.0
Nitab18g022770.1,Nitab12g016400.1,6.0086114252158245,0.0,0.0
