Nsyl,Ntom,HEB,p_value,q_value
Nitab03g022780.1,Nitab17g033410.1,4.4557537781540075,1.96636368088e-06,5.11295780587e-05
Nitab08g022970.1,Nitab21g013750.1,4.399446753587104,2.00627905489e-06,5.19496432522e-05
Nitab20g007080.1,Nitab24g023800.1,4.8378942445696484,2.096601464e-06,5.40626776673e-05
Nitab01g013600.1,Nitab23g015420.1,3.516655176807978,2.2841045888e-06,5.84118540513e-05
Nitab01g015110.1,Nitab23g017150.1,4.175419184012719,2.38297824584e-06,6.06901009921e-05
Nitab06g032710.1,Nitab04g011150.1,3.890633105880892,3.00601108827e-06,7.50172143417e-05
Nitab06g019710.1,Nitab21g011280.1,3.5233303867198456,3.1452733299e-06,7.81780062339e-05
Nitab07g015240.1,Nitab19g028410.1,3.8158390140790703,3.19896001943e-06,7.93534022421e-05
Nitab11g016760.1,Nitab04g021390.1,3.8121708398077074,3.21016530613e-06,7.94724157524e-05
Nitab08g024650.1,Nitab21g015570.1,3.4308763235690334,3.30146151839e-06,8.15697753239e-05
Nitab01g005840.1,Nitab23g006390.1,3.944988369413791,3.38944889655e-06,8.34113783014e-05
Nitab03g027980.1,Nitab04g011210.1,3.6602917514251074,3.52855021235e-06,8.61508037082e-05
Nitab01g028500.1,Nitab02g021030.1,3.417283077430215,3.56212883712e-06,8.67997720369e-05
Nitab03g031770.1,Nitab03g032850.1,4.1535407742613994,3.69739025619e-06,8.93932384941e-05
Nitab06g013470.1,Nitab04g028050.1,3.529967704943597,3.93942615429e-06,9.45081288039e-05
Nitab10g014730.1,Nitab02g014270.1,3.631986259781044,4.03281403971e-06,9.65617616497e-05
Nitab03g033810.1,Nitab03g032500.1,3.62454815567399,4.18024368198e-06,9.9898964138e-05
Nitab03g023110.1,Nitab17g033050.1,3.591125649089649,4.19485617853e-06,0.000100055386889
Nitab06g033950.1,Nitab04g012420.1,3.477988757473724,4.30807414864e-06,0.000102558625078
Nitab08g007710.1,Nitab17g007410.1,3.987561202683389,4.69986057072e-06,0.000110193517313
Nitab08g027800.1,Nitab21g019280.1,3.6288040296900137,5.02433377081e-06,0.00011735746094
Nitab18g011680.1,Nitab22g018270.1,3.3733697779524485,5.1547723926e-06,0.000119952423988
Nitab16g023060.1,Nitab12g020310.1,3.686193768226926,5.2253616637e-06,0.000121367342163
Nitab16g023230.1,Nitab15g013100.1,3.3616655814325545,5.24451415962e-06,0.000121584503031
Nitab10g026020.1,Nitab23g014970.1,3.4092211863861053,5.76450239242e-06,0.000132647723884
Nitab06g029610.1,Nitab22g009920.1,3.339479636707495,5.78042882404e-06,0.00013276788649
Nitab22g023230.1,Nitab14g014660.1,3.435267800536692,5.81337661165e-06,0.00013303193748
